Date,Y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,Unnamed: 66
2018-02-05,7.8335,7.8581,540.002,690.987,75.762,0.5084,49.4256,75.0282,45.0435,29984.4,5.5947,50282.8,58812.1,69479.7,71863.2,96294.8,722.448,2.6444,689.486,712.132,696.445,0.0986,923.276,56.6026,0.2647,56.7509,0.2692,0.3606,0.4555,0.4855,20.8,4.08,0.371,1133.0,5.0,11.1,4.3,,319.2,366.6,394.0,454.2,504.0,564.8,658.2,699.2,736.8,73.66,59.35,502.0,0.05,123.0,5262.0,1.08,366.0,2095.0,2973.0,2973.0,817.0,35.66,0.93,5398.0,6.6%,41.05,621.49,
2018-02-06,7.8633,7.8555,540.001,690.313,75.5709,0.5044,50.2699,75.0532,45.0435,29980.0,5.7581,45908.2,59062.9,71306.1,73491.5,95982.1,719.89,2.6402,688.91,710.778,695.529,0.0774,917.048,56.192,0.2665,56.501,0.2722,0.3638,0.4613,0.4851,20.7,4.03,0.39,1169.0,4.8,10.7,4.7,1.12,,,,,,,,,,,,,,,,,,,,,,,,,6.5%,40.47,621.29,
2018-02-07,7.8405,7.8987,539.99,689.176,76.0536,0.4996,49.7553,75.0312,45.038,29980.0,6.0943,44088.9,57685.9,70878.5,74355.9,95131.0,713.471,2.6367,687.902,704.502,694.986,0.1168,920.998,56.04,0.2834,57.1987,0.2637,0.368,0.4679,0.4868,20.8,3.91,0.361,1119.0,4.6,9.8,4.4,,311.8,364.4,392.0,451.8,501.4,561.6,654.2,695.2,735.2,,59.15,482.0,,141.0,5128.0,1.08,392.0,2107.0,2846.0,2846.0,777.0,35.66,0.93,5282.0,6.4%,39.53,621.37,
2018-02-08,7.9206,7.9788,540.004,688.193,76.7556,0.5006,48.5851,75.046,45.0687,29980.0,6.2537,43827.6,50111.6,77437.9,77132.8,95720.9,713.389,2.6386,687.176,703.713,694.973,0.2379,919.839,56.5333,0.265,57.7997,0.2589,0.3712,0.4515,0.477,20.8,3.89,0.353,1124.0,4.8,10.1,3.9,0.98,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,39.56,620.84,
2018-02-09,7.975,7.8981,540.017,691.771,75.8934,0.4995,49.5151,75.0637,45.0404,29980.0,5.9628,44402.0,53066.9,76434.2,77037.3,96664.4,722.68,2.6354,690.632,713.26,697.443,0.3844,916.869,55.3722,0.2669,55.9882,0.2715,0.3666,0.448,0.4699,20.8,3.98,0.361,1143.0,4.8,10.3,4.0,,,,,,,,,,,,58.81,476.0,,112.0,5013.0,1.09,356.0,2043.0,2727.0,2727.0,748.0,35.82,0.93,5127.0,6.4%,40.0,620.57,
2018-02-10,7.9508,7.891,539.982,692.687,75.8532,0.4964,49.2143,75.0319,45.0577,29980.0,5.7587,42508.2,58462.9,73416.5,76582.3,96658.2,726.033,2.6336,691.393,717.191,698.697,0.3289,923.685,55.3458,0.2702,56.4551,0.2639,0.3643,0.447,0.4668,20.7,4.2,0.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,40.0,620.66,
2018-02-11,7.9238,7.9154,540.003,691.23,76.1799,0.5044,50.3957,74.9429,45.0389,29980.0,5.828,44554.6,57684.5,72698.2,75769.4,96572.8,722.834,2.6431,690.091,713.882,697.09,0.2265,917.571,56.3263,0.2614,56.7247,0.2687,0.3628,0.4489,0.4757,20.5,4.29,0.378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,40.0,621.14,
2018-02-12,7.8851,8.0212,539.986,690.047,77.1867,0.5077,48.6229,74.9615,45.055,29980.0,5.801,45382.9,60886.6,69445.8,74037.7,96222.6,720.755,2.6465,688.819,711.954,695.996,0.3656,924.449,57.1395,0.2633,58.0697,0.2531,0.3602,0.4504,0.4801,20.8,4.11,0.37,1086.0,5.5,10.7,4.3,,315.0,365.6,392.8,451.8,501.6,562.2,655.2,696.0,735.6,73.91,59.0,480.0,0.04,132.0,5118.0,1.1,400.0,2073.0,2893.0,2893.0,799.0,36.12,0.93,5331.0,6.4%,40.0,621.03,
2018-02-13,7.8336,7.9662,539.399,689.163,76.6413,0.5114,48.3176,74.9996,45.0399,29980.0,5.9717,59734.3,67165.8,59409.6,60099.7,94930.2,717.824,2.6479,688.021,708.983,695.484,0.3898,918.689,57.1743,0.2626,57.9427,0.254,0.3473,0.4504,0.481,20.7,4.12,0.368,1117.0,5.3,10.2,3.7,1.29,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,40.0,621.16,
2018-02-14,7.9181,7.9557,539.007,689.975,76.4642,0.5115,48.2291,75.0077,45.0499,30019.3,5.9663,57874.9,58748.1,67300.3,64602.0,95772.4,720.606,2.6411,689.099,710.502,696.359,0.3685,912.974,56.552,0.2628,56.4864,0.2697,0.3555,0.4448,0.471,20.6,4.29,0.404,1162.0,5.6,11.1,3.5,,316.6,364.8,392.6,453.0,503.6,564.8,658.2,698.6,736.6,,58.58,486.0,,136.0,5164.0,1.09,371.0,2080.0,2987.0,2987.0,808.0,36.01,0.93,5516.0,6.4%,40.0,620.72,
2018-02-15,7.9071,7.9197,539.0,690.056,76.2192,0.5083,48.798,75.0327,45.0413,29980.0,5.8516,61332.7,58967.3,65457.4,62856.5,95748.4,722.997,2.6365,689.348,713.183,696.714,0.3933,912.714,56.5526,0.2642,56.455,0.2705,0.3564,0.4406,0.4567,20.4,4.25,0.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,40.0,621.57,
2018-02-16,7.8737,7.7753,539.009,692.281,74.8348,0.5057,49.6618,74.9962,45.0194,30115.8,5.7996,64393.3,60438.8,64052.3,58646.4,95402.4,723.995,2.6367,691.413,714.026,699.439,0.3054,908.496,55.7433,0.2694,55.4432,0.2787,0.3541,0.4419,0.4591,20.6,4.28,0.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,40.0,621.56,
2018-02-17,7.8824,7.6874,538.999,692.797,73.9857,0.4995,49.7806,75.0045,45.0408,29981.2,5.7695,65791.8,65791.2,60712.0,55438.8,95895.8,725.672,2.6259,691.805,717.006,699.831,0.1822,899.043,55.0975,0.2729,55.2332,0.277,0.3502,0.4389,0.4649,20.4,4.3,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,40.0,621.51,
2018-02-18,7.8884,7.6803,539.0,692.939,73.9879,0.5014,48.4554,74.9883,45.0563,29980.9,5.7835,66717.2,66640.6,59780.0,55137.9,96123.0,725.776,2.6276,692.125,716.444,700.154,0.2849,933.112,55.2027,0.2818,55.4463,0.2757,0.3481,0.4349,0.4555,20.5,4.37,0.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,40.0,621.62,
2018-02-19,7.8675,7.6902,538.995,693.197,74.1926,0.5056,47.9986,75.013,45.0242,29980.0,5.844,66597.4,68916.6,58547.5,53915.4,96016.4,725.087,2.6376,692.544,715.643,700.744,0.419,932.175,55.4088,0.2649,55.4442,0.2745,0.3465,0.4352,0.4502,20.6,4.33,0.391,1210.0,5.6,11.0,4.1,,312.4,365.4,397.8,471.8,537.8,611.8,705.0,727.4,744.8,73.82,58.49,477.0,0.05,135.0,5159.0,1.11,389.0,2100.0,3032.0,3032.0,792.0,36.08,0.93,5624.0,6.4%,40.0,621.85,
2018-02-20,7.8533,7.6883,539.011,693.178,74.1593,0.5054,47.6454,75.0167,45.0504,30082.7,5.8176,59180.0,69467.9,59520.9,59557.8,96148.6,724.779,2.6406,692.649,714.96,700.96,0.3474,924.647,55.2926,0.2688,55.3094,0.2756,0.3473,0.4433,0.4554,20.4,4.29,0.38,1231.0,5.2,10.9,5.3,1.26,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,40.0,621.81,
2018-02-21,7.903,7.7035,538.993,692.15,74.4044,0.5054,48.4135,75.036,45.0569,29990.0,5.7851,58677.5,69459.2,59861.9,61554.1,97104.2,725.252,2.636,691.737,715.699,699.762,0.2797,923.654,55.5855,0.2679,55.1494,0.2818,0.3475,0.4415,0.4568,20.6,4.35,0.395,1182.0,6.0,12.4,5.2,,311.8,363.0,390.6,450.6,501.0,561.6,653.2,693.8,734.4,,58.26,471.0,,133.0,5226.0,1.1,374.0,2117.0,3062.0,3062.0,829.0,36.14,0.93,5692.0,6.4%,40.0,622.12,
2018-02-22,7.9583,7.7476,538.99,690.412,74.8349,0.5023,49.2873,74.9735,45.0377,29990.0,5.5147,62101.8,65207.1,63221.7,62322.5,98383.0,730.144,2.6224,690.133,721.119,697.126,0.3051,921.346,55.8509,0.2682,55.8297,0.2731,0.3486,0.4262,0.447,20.4,4.27,0.376,1206.0,5.2,10.7,6.6,1.71,,,,,,,,,,,,,,,,,,,,,,,,,6.4%,40.0,622.21,
2018-02-23,7.9224,7.7418,539.011,691.135,74.8001,0.5007,48.5233,74.9594,45.0235,29990.0,5.5433,62142.7,66123.1,62794.3,60809.8,98001.6,730.115,2.6214,690.927,720.614,697.956,0.4069,914.648,55.518,0.2745,55.9592,0.2674,0.3484,0.4279,0.4476,20.5,4.33,0.384,1189.0,5.7,12.1,5.3,,,,,,,,,,,,58.25,472.0,,112.0,5184.0,1.09,468.0,2411.0,3019.0,3019.0,825.0,36.47,0.94,5715.0,7.7%,47.84,622.4,
2018-02-24,7.9145,7.6934,539.002,692.553,74.3465,0.5015,47.9636,74.9935,45.0683,29990.0,5.5895,58442.7,69303.9,60775.9,62535.0,97665.2,729.57,2.6238,692.176,719.832,699.454,0.404,911.462,55.0799,0.2732,55.28,0.2735,0.3475,0.4354,0.4507,20.4,4.44,0.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5%,53.0,622.87,
2018-02-25,7.9109,7.7316,538.998,692.967,74.7506,0.5001,49.172,74.9739,45.0427,29990.0,5.6626,53901.3,65750.6,64658.4,66325.6,97528.9,727.157,2.6237,692.384,717.582,699.638,0.4138,917.381,55.0664,0.2761,55.4498,0.2722,0.3497,0.4357,0.4525,20.5,4.48,0.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5%,53.0,623.12,
2018-02-26,7.9083,7.7432,538.997,692.371,74.8541,0.5012,49.4971,74.9373,45.0516,29990.0,5.6625,47664.9,68598.7,64645.4,69718.8,97492.0,727.237,2.6163,691.893,718.328,699.06,0.4248,914.85,55.2933,0.2752,55.604,0.271,0.3505,0.4383,0.4541,20.6,4.34,0.392,1245.0,6.1,12.1,5.4,,315.0,367.0,394.8,455.0,505.4,566.0,657.8,697.8,736.4,99.19,58.19,392.0,0.06,104.0,4687.0,1.08,333.0,2056.0,2431.0,2431.0,703.0,36.71,0.97,5290.0,9.7%,60.23,623.24,
2018-02-27,7.8915,7.7976,539.002,691.999,75.3255,0.5034,49.8376,74.9666,45.0356,29990.0,5.6114,47327.5,69012.9,63871.2,69947.9,97346.0,727.711,2.6162,691.567,719.258,698.426,0.5576,910.82,55.4498,0.2738,55.6165,0.2713,0.3502,0.4379,0.4535,20.6,4.49,0.406,1268.0,5.8,10.6,5.9,1.18,,,,,,,,,,,,,,,,,,,,,,,,,11.8%,73.62,622.98,
2018-02-28,7.9045,7.8152,538.992,691.875,75.5866,0.5036,49.7227,75.0025,45.0537,29990.0,5.7112,47962.2,69388.5,63602.1,69293.8,97384.6,725.82,2.6198,691.214,717.422,697.927,0.4693,911.376,55.49,0.2711,55.5998,0.2707,0.3505,0.4395,0.4565,20.7,4.4,0.419,1258.0,6.2,10.8,5.2,,318.4,367.4,395.0,455.0,505.0,565.2,656.4,696.8,736.4,,58.17,455.0,,140.0,5286.0,1.1,403.0,2048.0,3174.0,3174.0,842.0,36.43,0.95,5834.0,14.0%,87.24,623.93,
2018-03-01,7.9352,7.8597,539.004,690.159,75.8907,0.5071,49.137,75.0054,45.0359,29990.0,5.8068,48386.0,67588.8,64362.6,70487.3,97137.8,723.529,2.6248,689.721,714.856,697.125,0.1428,909.747,56.3548,0.2656,56.2397,0.2717,0.3536,0.4348,0.4537,20.9,4.32,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9%,93.0,623.16,
2018-03-02,7.933,7.8639,538.997,690.376,75.8203,0.5043,49.637,74.9524,45.0557,29990.0,5.7467,44591.8,60940.2,69728.8,75622.5,97127.5,722.3,2.6234,689.873,713.578,697.248,0.3199,913.736,56.0946,0.2719,56.3196,0.271,0.3635,0.4361,0.4555,20.9,4.53,0.376,1223.0,6.4,9.1,4.8,,,,,,,,,,,,60.15,304.0,,109.0,3614.0,1.19,350.0,2060.0,1124.0,1124.0,397.0,35.41,1.0,3720.0,14.9%,93.0,622.68,
2018-03-03,7.9313,7.9187,538.999,690.264,76.2609,0.5055,48.7054,74.9711,45.0515,29990.7,5.8157,42778.7,60245.0,70870.0,76461.6,96566.3,721.355,2.6203,689.74,712.696,697.058,0.4414,911.594,56.0762,0.2685,56.2553,0.2685,0.3659,0.439,0.4547,20.9,4.56,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9%,93.0,622.37,
2018-03-04,7.9581,8.0246,538.998,690.048,77.2706,0.5026,49.2321,75.0391,45.0484,30000.9,5.7986,41853.6,60498.7,71938.3,77028.7,96825.2,721.941,2.6186,689.408,713.631,695.825,0.5098,911.71,56.197,0.2667,56.6965,0.265,0.3655,0.4407,0.4544,21.1,4.52,0.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9%,93.0,622.26,
2018-03-05,7.9127,8.0083,538.997,689.851,77.1801,0.5042,49.1011,74.9971,45.0258,29710.8,5.7202,42316.8,60569.4,71146.2,76806.7,96598.9,721.073,2.6227,688.865,712.979,694.952,0.2672,904.957,56.8567,0.2627,57.4204,0.2589,0.364,0.4422,0.4609,21.1,4.39,0.358,1182.0,6.8,9.5,5.1,,325.6,374.0,400.8,459.0,508.0,567.4,659.2,700.4,738.4,74.35,57.99,461.0,0.02,135.0,5366.0,1.1,438.0,2092.0,3307.0,3307.0,862.0,36.61,0.96,5811.0,16.1%,100.57,622.79,
2018-03-06,7.8451,8.0044,539.007,688.534,77.1538,0.5093,48.8885,75.0222,45.0335,28990.0,5.842,42788.0,62338.0,68548.6,74949.3,95783.3,717.001,2.6241,687.695,708.828,694.361,0.2984,907.697,57.2098,0.2662,57.4551,0.2669,0.364,0.4436,0.4641,21.1,4.41,0.395,1235.0,7.0,9.8,5.7,1.73,,,,,,,,,,,,,,,,,,,,,,,,,18.2%,113.53,623.22,
2018-03-07,7.8454,7.9872,538.997,688.787,77.0474,0.5095,48.6553,75.045,45.0195,28990.0,5.8275,42994.7,59340.5,70048.6,76909.0,96040.9,717.788,2.6241,687.888,709.805,694.785,0.4212,907.118,56.8531,0.2694,57.0516,0.2644,0.3664,0.4425,0.4646,21.4,4.33,0.364,1193.0,7.6,9.4,4.4,,315.4,368.6,397.2,457.2,507.2,568.0,661.2,701.2,738.2,,57.92,452.0,,116.0,5290.0,1.09,426.0,2034.0,3314.0,3314.0,864.0,36.74,0.96,5753.0,19.1%,119.0,624.16,
2018-03-08,7.936,8.0413,538.997,688.672,77.3262,0.5066,48.7145,75.1117,45.0317,28990.0,5.8886,42618.0,58598.1,71494.4,78460.9,96780.0,718.052,2.6272,687.606,710.168,694.48,0.1564,895.858,57.0743,0.2669,57.2948,0.2703,0.3664,0.4411,0.4606,21.4,4.33,0.36,1159.0,7.2,9.9,4.9,1.72,,,,,,,,,,,,,,,,,,,,,,,,,19.1%,119.0,623.17,
2018-03-09,7.9517,8.0133,539.01,689.141,77.0485,0.5046,49.6967,75.0546,45.04,28990.0,5.7879,44899.1,54187.0,73716.5,79337.7,97133.8,720.334,2.6273,688.402,712.08,695.679,0.2573,897.878,56.7751,0.2728,56.891,0.2766,0.3672,0.4389,0.4557,21.5,4.48,0.353,1153.0,7.7,9.0,4.4,,,,,,,,,,,,57.81,441.0,,138.0,5113.0,1.08,427.0,2088.0,3174.0,3174.0,828.0,36.86,0.97,5621.0,19.1%,119.0,623.43,
2018-03-10,7.9506,7.9838,538.998,690.082,76.6406,0.5057,49.5281,74.9962,45.0583,28990.0,5.679,42435.3,59764.3,71989.3,77890.8,97131.7,723.302,2.6204,689.296,715.329,696.175,0.3895,899.72,56.0985,0.2729,56.3475,0.2721,0.3662,0.4415,0.4619,21.4,4.55,0.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1%,119.0,622.4,
2018-03-11,7.9063,7.9573,538.99,689.986,76.4223,0.5065,49.7682,74.9724,45.0627,28990.0,5.7199,42955.4,60521.1,70790.8,76351.2,96511.1,721.706,2.6229,689.327,713.648,696.476,0.3543,899.168,56.3139,0.2695,56.6889,0.2669,0.3654,0.444,0.4627,21.5,4.48,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1%,119.0,622.65,
2018-03-12,7.8881,8.069,538.999,688.769,77.3416,0.5109,49.2902,74.9872,45.0508,28705.6,5.8899,42165.6,62861.2,69018.0,74762.9,95842.3,717.584,2.6275,688.019,709.291,694.801,0.4016,907.029,56.9569,0.2678,57.2793,0.2626,0.3649,0.4473,0.4684,21.3,4.3,0.357,1121.0,7.2,9.0,4.5,,297.0,362.4,392.2,452.8,503.6,566.2,661.8,702.2,738.8,77.28,57.55,455.0,0.04,158.0,5153.0,1.08,414.0,1982.0,3423.0,3423.0,892.0,36.48,0.97,5658.0,20.4%,127.14,621.84,
2018-03-13,7.8513,8.0587,539.004,689.013,77.3941,0.506,49.9816,75.1264,45.0504,28020.0,6.188,42021.5,64669.0,66729.6,71675.6,94450.3,710.39,2.6287,688.464,702.245,696.246,0.4911,903.281,56.6609,0.2663,57.1944,0.2734,0.3654,0.4549,0.4764,21.5,4.3,0.35,1136.0,7.2,7.6,4.6,0.58,,,,,,,,,,,,,,,,,,,,,,,,,21.9%,136.58,622.42,
2018-03-14,8.0222,7.963,538.612,691.534,76.4643,0.5046,49.6721,75.0351,45.0508,27734.2,5.9563,41945.4,55950.7,75142.5,77551.1,97097.5,721.397,2.642,691.068,711.938,698.573,0.4504,888.821,55.5083,0.2679,55.6904,0.2775,0.3684,0.4456,0.4633,21.2,4.76,0.426,1178.0,7.9,9.1,5.5,,324.2,372.2,399.6,458.2,509.0,571.8,666.0,705.0,739.6,,57.66,484.0,,144.0,5287.0,1.09,470.0,2092.0,3633.0,3633.0,933.0,36.44,0.96,5725.0,22.3%,139.0,622.99,
2018-03-15,8.001,7.9403,537.493,691.142,76.5318,0.5064,50.0544,75.0185,45.0438,27252.4,5.9284,41774.6,62696.6,71192.8,75109.8,96652.5,722.792,2.6409,690.461,713.021,696.626,0.4209,879.785,55.4749,0.2654,55.476,0.2779,0.3639,0.4481,0.4694,21.3,4.61,0.369,1221.0,8.8,9.5,6.1,1.74,,,,,,,,,,,,,,,,,,,,,,,,,22.3%,139.0,624.24,
2018-03-16,7.8509,7.9347,536.984,687.43,76.7095,0.5026,50.5514,74.9523,45.0503,27000.0,6.1326,42839.5,61194.0,68177.6,73882.1,94765.9,713.292,2.641,686.808,704.052,693.8,0.2611,876.996,56.8706,0.2654,57.6776,0.2678,0.3652,0.454,0.4778,21.4,4.5,0.342,1144.0,8.5,8.7,5.0,,,,,,,,,,,,57.72,551.0,,189.0,5304.0,1.08,430.0,1980.0,3768.0,3768.0,948.0,36.47,0.97,5737.0,22.2%,139.0,626.5,
2018-03-17,7.8488,7.8849,537.001,688.373,76.0853,0.5024,50.2619,74.952,45.0316,27000.0,6.1881,43045.4,67620.7,63857.7,70250.6,94291.6,712.275,2.6455,687.786,703.653,695.139,0.3219,886.216,56.3322,0.2657,57.0542,0.2757,0.3628,0.4563,0.4798,21.5,4.56,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2%,139.0,625.7,
2018-03-18,7.8857,7.9632,537.001,688.152,76.653,0.5008,49.552,75.0336,45.0588,27000.0,6.1518,42293.6,69951.2,63049.9,70249.3,94616.8,713.375,2.6412,687.55,705.173,694.099,0.4869,958.596,56.0646,0.2664,57.3178,0.2691,0.3617,0.4544,0.4755,21.5,4.54,0.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3%,139.0,624.48,
2018-03-19,7.8832,7.9237,537.0,687.995,76.2929,0.4993,48.2919,75.0081,45.06,27000.0,6.2271,47185.2,67553.5,62575.7,67860.1,94437.6,709.728,2.6377,687.683,700.475,695.023,0.3804,957.9,56.3484,0.2653,57.2984,0.2761,0.3596,0.4543,0.4721,21.5,4.54,0.4,1208.0,8.8,10.2,8.7,,319.8,372.4,400.2,460.8,512.2,575.0,669.8,707.8,740.4,128.79,58.88,354.0,0.04,121.0,4199.0,1.13,359.0,1987.0,2106.0,2106.0,651.0,35.75,1.0,4466.0,22.3%,139.0,624.65,
2018-03-20,7.8499,7.8658,537.005,688.009,75.8392,0.4954,47.5699,75.0723,45.0539,27000.0,6.1965,47069.6,70298.8,59618.8,67767.7,94363.2,709.112,2.6405,687.936,698.764,696.121,0.2692,955.738,56.195,0.273,57.5602,0.275,0.3572,0.4504,0.4642,21.5,4.41,0.343,1190.0,8.9,10.3,8.5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,22.2%,139.0,625.52,
2018-03-21,7.9025,7.8214,537.007,688.948,75.4154,0.493,47.9276,74.9953,45.0536,27003.0,6.1727,44498.6,70624.1,60262.6,71016.0,95389.5,710.125,2.6434,688.718,699.466,697.224,0.1839,957.908,55.835,0.28,57.0447,0.281,0.3578,0.4465,0.4607,21.3,4.49,0.392,1252.0,8.9,10.8,6.6,,321.8,375.0,402.2,463.8,515.0,577.8,671.8,709.0,740.8,,56.87,427.0,,137.0,5322.0,1.07,400.0,2078.0,3778.0,3778.0,971.0,36.62,0.96,5702.0,20.6%,128.8,625.19,
2018-03-22,7.8506,7.723,537.004,691.009,74.5529,0.4909,48.1972,75.0386,45.0346,27338.1,6.1306,43850.3,70302.6,60275.3,69882.0,94913.3,710.736,2.644,690.781,700.03,699.922,0.2776,961.741,54.9237,0.2811,56.1071,0.2885,0.3583,0.4486,0.463,21.3,4.54,0.358,1192.0,8.0,10.2,9.5,1.76,,,,,,,,,,,,,,,,,,,,,,,,,18.1%,113.16,625.42,
2018-03-23,7.8441,7.7075,537.001,691.007,74.4024,0.4888,48.082,75.0362,45.0426,27639.7,6.0782,47354.8,69931.1,59514.3,67610.3,95098.0,712.592,2.6352,690.762,701.843,699.545,0.3791,955.28,54.6381,0.2844,55.9583,0.2881,0.3557,0.4449,0.4591,21.3,4.56,0.345,1159.0,7.9,10.0,5.7,,,,,,,,,,,,57.42,458.0,,185.0,5534.0,1.1,410.0,2074.0,4054.0,4054.0,1035.0,36.59,0.96,5845.0,14.6%,91.59,625.43,
2018-03-24,7.8272,7.6929,537.005,691.011,74.2547,0.4894,48.7451,75.045,45.0305,29187.2,6.0652,45867.4,69518.4,60058.5,68559.5,94952.8,713.062,2.6296,690.953,702.387,700.254,0.422,947.845,54.4626,0.2856,55.6407,0.2894,0.3565,0.4465,0.4543,21.2,4.56,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8%,86.1,625.39,
2018-03-25,7.8308,7.7146,536.998,691.002,74.4448,0.4904,48.425,75.0162,45.039,28990.0,6.0836,44417.5,68433.5,61263.9,69998.2,94989.4,712.424,2.6338,691.084,702.206,700.766,0.4659,946.16,54.5597,0.283,55.7254,0.2856,0.3605,0.4464,0.4523,21.1,4.57,0.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8%,86.1,625.21,
2018-03-26,7.8628,7.7087,537.004,691.036,74.4225,0.4923,48.8837,75.0149,45.0518,28990.0,6.0635,46433.2,67748.8,62611.1,68617.2,95493.3,714.477,2.6329,691.323,703.702,701.139,0.5063,940.738,54.3782,0.2828,55.3848,0.2899,0.3573,0.4444,0.4499,21.2,4.43,0.334,1120.0,7.6,9.6,5.6,,324.8,377.4,404.0,464.2,514.6,577.0,670.0,707.2,740.2,88.23,58.23,405.0,0.04,157.0,5247.0,1.1,432.0,2119.0,3609.0,3609.0,949.0,36.75,0.98,5636.0,11.9%,74.67,625.48,
2018-03-27,7.9122,7.7035,537.006,691.418,74.4249,0.4931,48.1448,74.9907,45.0428,28990.0,5.9226,46296.8,52337.2,75466.0,73896.1,96511.0,719.455,2.6301,691.834,706.746,701.794,0.5238,933.444,54.1415,0.2826,55.0815,0.294,0.368,0.4319,0.4416,21.1,4.53,0.338,1186.0,7.2,9.5,3.9,1.01,,,,,,,,,,,,,,,,,,,,,,,,,10.6%,66.2,625.56,
2018-03-28,7.8561,7.5843,537.531,693.463,73.3631,0.4924,48.7547,74.9342,45.0504,28990.0,5.8382,51554.9,66758.1,63386.5,65205.4,96063.4,721.928,2.626,693.959,710.382,704.838,0.6194,934.832,53.7427,0.284,54.6207,0.2906,0.3565,0.4385,0.4466,21.0,4.91,0.343,1112.0,7.4,10.2,2.9,,326.4,377.0,403.4,462.8,513.8,576.6,670.6,708.8,741.0,,57.72,430.0,,159.0,5581.0,1.1,466.0,2069.0,4230.0,4230.0,1029.0,36.65,0.96,5957.0,10.6%,66.2,625.74,
2018-03-29,7.8592,7.6011,537.992,694.38,73.6333,0.4938,49.2103,75.0123,45.0426,29494.8,5.7927,46282.4,69102.0,62699.2,69850.8,96431.1,723.125,2.6287,694.376,712.623,704.05,0.4603,932.803,53.8406,0.2826,54.918,0.2846,0.3566,0.4431,0.4543,21.0,4.6,0.346,988.0,7.8,10.5,3.2,1.06,,,,,,,,,,71.55,57.44,453.0,,160.0,5509.0,1.09,447.0,2070.0,4253.0,4253.0,1057.0,36.45,0.96,6000.0,10.6%,66.2,626.36,
2018-03-30,7.8325,7.7009,537.997,691.138,74.6165,0.4956,49.0255,74.9641,45.0509,31998.2,5.9288,49009.8,69311.4,61138.0,67179.9,95972.5,718.148,2.6312,691.298,707.551,701.062,0.4923,930.904,54.7333,0.2846,55.8535,0.2804,0.3586,0.4409,0.4521,21.0,4.85,0.375,1155.0,7.1,11.4,4.4,,,,,,,,,,,,57.77,438.0,,147.0,5628.0,1.1,436.0,2134.0,4362.0,4362.0,1078.0,36.54,0.96,6039.0,11.5%,71.82,626.53,
2018-03-31,7.8529,7.689,538.012,691.85,74.4554,0.4972,49.0739,74.9794,45.0521,34520.8,5.8777,51467.6,68788.1,61912.6,65353.8,96316.9,720.619,2.6372,692.146,709.698,701.631,0.5126,926.482,54.556,0.2824,55.1595,0.2836,0.3585,0.4388,0.4484,21.2,4.55,0.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8%,86.1,626.16,
2018-04-01,7.8285,7.6651,537.992,693.314,74.1303,0.4978,49.0686,75.0398,45.044,33980.0,5.8914,52844.8,68615.5,61779.2,62946.1,95783.1,720.33,2.6377,693.485,709.659,703.029,0.5902,923.805,54.2138,0.2799,54.4957,0.2876,0.357,0.4409,0.4481,21.1,4.46,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8%,86.1,625.53,
2018-04-02,7.8127,7.7764,537.994,691.605,75.1898,0.4953,49.2889,74.9919,45.053,33980.0,5.9467,53437.1,68634.0,61050.9,62496.5,95576.2,717.877,2.6319,691.743,708.771,700.407,0.6098,924.056,54.6093,0.278,55.3898,0.286,0.3567,0.4405,0.4477,21.1,4.75,0.339,1112.0,8.6,11.7,8.6,,327.6,377.4,403.8,463.2,513.8,576.6,671.6,709.4,741.2,74.94,57.11,431.0,0.03,148.0,5533.0,1.06,405.0,2010.0,4284.0,4284.0,1059.0,35.48,0.94,5868.0,15.4%,96.58,625.63,
